transaction_id,account_id,transaction_date,transaction_type,amount
TRX-0041391,ACC-000010,2023-02-22 10:00:00,Transfer In,182.28
TRX-0014289,ACC-000010,2023-03-12 10:00:00,Card Payment,-156.78
TRX-0027496,ACC-000010,2023-03-25 06:00:00,Transfer In,158.94
TRX-0017704,ACC-000010,2023-03-25 09:00:00,ATM Withdrawal,-451.07
TRX-0046294,ACC-000010,2023-04-04 07:00:00,Card Payment,-410.83
TRX-0046372,ACC-000010,2023-04-08 21:00:00,Transfer In,150.2
TRX-0025035,ACC-000010,2023-04-12 05:00:00,Transfer Out,-36.64
TRX-0045635,ACC-000010,2023-04-13 10:00:00,Card Payment,-40.01
TRX-0005097,ACC-000010,2023-04-14 11:00:00,Salary Deposit,312.56
TRX-0036652,ACC-000010,2023-04-30 07:00:00,Transfer In,66.47
TRX-0009799,ACC-000010,2023-05-15 09:00:00,Card Payment,-29.24
TRX-0020554,ACC-000010,2023-05-27 08:00:00,Card Payment,-834.0
TRX-0049828,ACC-000010,2023-06-02 15:00:00,ATM Withdrawal,-76.25
TRX-0013114,ACC-000010,2023-06-02 19:00:00,Transfer Out,-220.57
TRX-0035662,ACC-000010,2023-06-12 14:00:00,Salary Deposit,94.85
TRX-0031035,ACC-000010,2023-06-13 03:00:00,Card Payment,-23.77
TRX-0029971,ACC-000010,2023-06-14 07:00:00,Card Payment,-12.91
TRX-0036334,ACC-000010,2023-06-18 16:00:00,ATM Withdrawal,-13.24
TRX-0019997,ACC-000010,2023-07-17 12:00:00,Transfer In,31.3
TRX-0028107,ACC-000010,2023-07-18 07:00:00,Transfer In,91.26
TRX-0016682,ACC-000010,2023-07-19 14:00:00,Transfer In,144.71
TRX-0010127,ACC-000010,2023-07-24 23:00:00,Transfer Out,-44.15
TRX-0003463,ACC-000010,2023-07-30 11:00:00,Card Payment,-9.08
TRX-0023124,ACC-000010,2023-08-18 09:00:00,Transfer In,103.03
TRX-0020619,ACC-000010,2023-08-22 23:00:00,ATM Withdrawal,-13.52
TRX-0035389,ACC-000010,2023-08-27 14:00:00,Transfer Out,-3.64
TRX-0046679,ACC-000010,2023-08-27 15:00:00,Card Payment,-4.68
TRX-0016455,ACC-000010,2023-09-12 22:00:00,Transfer Out,-134.42
TRX-0000266,ACC-000010,2023-09-15 19:00:00,Card Payment,-50.75
TRX-0039907,ACC-000010,2023-09-28 19:00:00,Card Payment,-117.58
TRX-0035981,ACC-000010,2023-10-02 11:00:00,Card Payment,-117.57
TRX-0032587,ACC-000010,2023-10-04 23:00:00,ATM Withdrawal,-209.34
TRX-0019236,ACC-000010,2023-10-10 17:00:00,Card Payment,-17.82
TRX-0037044,ACC-000010,2023-10-11 03:00:00,Transfer In,4.05
TRX-0019510,ACC-000010,2023-10-17 12:00:00,Card Payment,-136.2
TRX-0006457,ACC-000010,2023-11-06 15:00:00,Card Payment,-179.8
TRX-0044221,ACC-000010,2023-11-15 18:00:00,Transfer Out,-32.25
TRX-0016901,ACC-000010,2023-11-19 12:00:00,Card Payment,-36.3
TRX-0042927,ACC-000010,2023-11-21 23:00:00,Card Payment,-24.36
TRX-0008204,ACC-000010,2023-12-08 19:00:00,Card Payment,-180.99
TRX-0011046,ACC-000010,2023-12-24 12:00:00,Salary Deposit,193.18
TRX-0036693,ACC-000010,2023-12-26 10:00:00,Card Payment,-14.42
TRX-0018393,ACC-000011,2023-01-04 06:00:00,Card Payment,-101.32
TRX-0029704,ACC-000011,2023-02-12 18:00:00,Transfer Out,-42.32
TRX-0007671,ACC-000011,2023-02-22 21:00:00,Transfer Out,-30.22
TRX-0046608,ACC-000011,2023-02-27 03:00:00,Card Payment,-296.52
TRX-0016910,ACC-000011,2023-02-28 19:00:00,Transfer In,52.61
TRX-0004529,ACC-000011,2023-03-07 00:00:00,Card Payment,-147.33
TRX-0023637,ACC-000011,2023-03-17 04:00:00,Fee,-36.14
TRX-0035723,ACC-000011,2023-03-19 17:00:00,Transfer Out,-17.04
TRX-0041076,ACC-000011,2023-03-26 06:00:00,Transfer Out,-82.26
TRX-0038264,ACC-000011,2023-03-31 03:00:00,Card Payment,-10.14
TRX-0041250,ACC-000011,2023-04-22 15:00:00,Card Payment,-10.24
TRX-0029455,ACC-000011,2023-04-25 07:00:00,Transfer In,62.97
TRX-0022967,ACC-000011,2023-04-25 22:00:00,Card Payment,-312.5
TRX-0006739,ACC-000011,2023-04-28 13:00:00,Card Payment,-119.69
TRX-0020168,ACC-000011,2023-04-29 02:00:00,Card Payment,-60.93
TRX-0009585,ACC-000011,2023-05-01 04:00:00,Card Payment,-67.57
TRX-0039521,ACC-000011,2023-05-06 09:00:00,ATM Withdrawal,-27.26
TRX-0013533,ACC-000011,2023-05-07 12:00:00,Card Payment,-69.08
TRX-0046814,ACC-000011,2023-05-11 14:00:00,Card Payment,-102.07
TRX-0019332,ACC-000011,2023-05-28 13:00:00,Card Payment,-259.2
TRX-0021418,ACC-000011,2023-05-31 09:00:00,Card Payment,-45.28
TRX-0025488,ACC-000011,2023-05-31 14:00:00,Card Payment,-370.67
TRX-0024629,ACC-000011,2023-06-10 09:00:00,Salary Deposit,155.74
TRX-0017467,ACC-000011,2023-06-12 04:00:00,ATM Withdrawal,-97.5
TRX-0033320,ACC-000011,2023-06-14 06:00:00,ATM Withdrawal,-12.69
TRX-0002958,ACC-000011,2023-07-01 00:00:00,ATM Withdrawal,-148.73
TRX-0043285,ACC-000011,2023-07-05 11:00:00,Card Payment,-28.4
TRX-0035311,ACC-000011,2023-07-09 08:00:00,Card Payment,-40.31
TRX-0005189,ACC-000011,2023-08-02 00:00:00,Card Payment,-542.32
TRX-0044386,ACC-000011,2023-08-03 05:00:00,Transfer In,443.82
TRX-0025310,ACC-000011,2023-08-13 17:00:00,Transfer Out,-5.27
TRX-0025199,ACC-000011,2023-08-16 01:00:00,Card Payment,-100.31
TRX-0041136,ACC-000011,2023-08-20 10:00:00,Card Payment,-79.49
TRX-0012969,ACC-000011,2023-08-23 09:00:00,Transfer Out,-255.28
TRX-0001108,ACC-000011,2023-09-10 17:00:00,Card Payment,-2.33
TRX-0046063,ACC-000011,2023-09-23 03:00:00,Transfer Out,-370.95
TRX-0049603,ACC-000011,2023-09-28 12:00:00,ATM Withdrawal,-239.98
TRX-0036435,ACC-000011,2023-10-05 22:00:00,Card Payment,-497.44
TRX-0027080,ACC-000011,2023-10-26 03:00:00,ATM Withdrawal,-263.96
TRX-0007382,ACC-000011,2023-11-09 14:00:00,Transfer Out,-294.41
TRX-0032514,ACC-000011,2023-11-24 11:00:00,Fee,-313.24
TRX-0029701,ACC-000011,2023-12-05 20:00:00,ATM Withdrawal,-6.2
TRX-0045949,ACC-000011,2023-12-08 11:00:00,Transfer Out,-627.68
TRX-0027330,ACC-000011,2023-12-15 11:00:00,Transfer Out,-144.95
TRX-0025748,ACC-000011,2023-12-21 20:00:00,Card Payment,-70.63
TRX-0047833,ACC-000011,2023-12-22 08:00:00,Salary Deposit,28.54
TRX-0017206,ACC-000011,2023-12-22 11:00:00,ATM Withdrawal,-319.04
TRX-0045587,ACC-000012,2023-01-01 10:00:00,Transfer Out,-334.62
TRX-0011244,ACC-000012,2023-01-09 03:00:00,Transfer In,294.52
TRX-0047969,ACC-000012,2023-01-12 15:00:00,Transfer Out,-5.08
TRX-0024062,ACC-000012,2023-01-17 22:00:00,Card Payment,-25.51
TRX-0044210,ACC-000012,2023-01-20 11:00:00,Salary Deposit,33.54
TRX-0015169,ACC-000012,2023-01-29 06:00:00,Transfer In,361.34
TRX-0045634,ACC-000012,2023-02-06 19:00:00,Card Payment,-339.86
TRX-0037042,ACC-000012,2023-02-08 03:00:00,Transfer In,412.83
TRX-0030537,ACC-000012,2023-02-15 20:00:00,Card Payment,-95.89
TRX-0034142,ACC-000012,2023-02-20 18:00:00,Card Payment,-32.33
TRX-0014427,ACC-000012,2023-02-27 13:00:00,Card Payment,-236.96
TRX-0006787,ACC-000012,2023-03-27 16:00:00,Transfer Out,-61.36
TRX-0028292,ACC-000012,2023-04-01 23:00:00,ATM Withdrawal,-45.72
TRX-0002058,ACC-000012,2023-04-10 21:00:00,Transfer In,78.32
TRX-0038841,ACC-000012,2023-04-14 17:00:00,Salary Deposit,113.36
TRX-0006288,ACC-000012,2023-04-16 06:00:00,Card Payment,-276.78
TRX-0039233,ACC-000012,2023-04-25 02:00:00,Fee,-20.38
TRX-0025770,ACC-000012,2023-05-07 02:00:00,Card Payment,-108.85
TRX-0010046,ACC-000012,2023-05-12 19:00:00,Transfer Out,-33.07
TRX-0017292,ACC-000012,2023-05-13 13:00:00,Card Payment,-347.34
TRX-0004631,ACC-000012,2023-06-08 10:00:00,Card Payment,-55.53
TRX-0037635,ACC-000012,2023-06-15 16:00:00,Card Payment,-102.65
TRX-0005679,ACC-000012,2023-06-25 05:00:00,Transfer Out,-30.81
TRX-0005475,ACC-000012,2023-06-29 02:00:00,Transfer In,16.53
TRX-0044249,ACC-000012,2023-07-14 17:00:00,Transfer Out,-187.51
TRX-0009132,ACC-000012,2023-07-18 03:00:00,Transfer In,88.91
TRX-0031180,ACC-000012,2023-07-23 02:00:00,Salary Deposit,252.85
TRX-0045522,ACC-000012,2023-07-24 06:00:00,Card Payment,-63.01
TRX-0001708,ACC-000012,2023-08-10 13:00:00,Card Payment,-53.11
TRX-0035210,ACC-000012,2023-09-02 00:00:00,Transfer Out,-246.24
TRX-0049445,ACC-000012,2023-09-05 07:00:00,Salary Deposit,6.4
TRX-0026046,ACC-000012,2023-09-22 09:00:00,Card Payment,-128.22
TRX-0000128,ACC-000012,2023-09-26 01:00:00,Transfer In,19.34
TRX-0044007,ACC-000012,2023-10-09 16:00:00,Card Payment,-55.14
TRX-0038260,ACC-000012,2023-10-11 00:00:00,Card Payment,-19.01
TRX-0039626,ACC-000012,2023-10-18 21:00:00,Card Payment,-83.76
TRX-0001601,ACC-000012,2023-10-19 04:00:00,Transfer In,92.47
TRX-0026008,ACC-000012,2023-11-02 00:00:00,Card Payment,-493.84
TRX-0011265,ACC-000012,2023-11-03 14:00:00,Transfer Out,-324.43
TRX-0001734,ACC-000012,2023-11-05 22:00:00,Card Payment,-88.98
TRX-0028514,ACC-000012,2023-11-09 13:00:00,Fee,-31.87
TRX-0007981,ACC-000012,2023-11-23 07:00:00,Card Payment,-44.24
TRX-0037170,ACC-000012,2023-11-28 07:00:00,Transfer In,271.78
TRX-0015582,ACC-000012,2023-12-02 20:00:00,ATM Withdrawal,-123.25
TRX-0019805,ACC-000012,2023-12-10 18:00:00,Salary Deposit,12.32
TRX-0021754,ACC-000012,2023-12-26 19:00:00,Card Payment,-260.88
TRX-0048625,ACC-000013,2023-01-04 12:00:00,Card Payment,-179.75
TRX-0037148,ACC-000013,2023-01-25 19:00:00,Card Payment,-220.87
TRX-0047199,ACC-000013,2023-01-28 01:00:00,Transfer Out,-148.27
TRX-0009664,ACC-000013,2023-01-30 16:00:00,Card Payment,-113.56
TRX-0001448,ACC-000013,2023-02-16 07:00:00,Card Payment,-179.47
TRX-0037425,ACC-000013,2023-02-16 10:00:00,Fee,-50.4
TRX-0047063,ACC-000013,2023-02-17 03:00:00,Transfer In,560.04
TRX-0005123,ACC-000013,2023-02-20 17:00:00,Card Payment,-0.48
TRX-0018755,ACC-000013,2023-02-25 08:00:00,Transfer Out,-270.72
TRX-0001221,ACC-000013,2023-03-05 14:00:00,Salary Deposit,17.25
TRX-0022435,ACC-000013,2023-03-11 22:00:00,Salary Deposit,280.4
TRX-0008180,ACC-000013,2023-03-27 10:00:00,Card Payment,-342.53
TRX-0029734,ACC-000013,2023-03-29 21:00:00,Transfer In,65.69
TRX-0049573,ACC-000013,2023-05-01 08:00:00,Fee,-24.82
TRX-0002617,ACC-000013,2023-05-01 15:00:00,Card Payment,-110.08
TRX-0040543,ACC-000013,2023-05-13 10:00:00,Card Payment,-98.41
TRX-0048155,ACC-000013,2023-05-20 17:00:00,Transfer In,113.3
TRX-0003948,ACC-000013,2023-05-29 21:00:00,Card Payment,-87.27
TRX-0010646,ACC-000013,2023-06-03 13:00:00,Salary Deposit,201.85
TRX-0038379,ACC-000013,2023-06-14 11:00:00,Card Payment,-32.14
TRX-0014219,ACC-000013,2023-06-17 15:00:00,Card Payment,-99.04
TRX-0007096,ACC-000013,2023-06-24 12:00:00,Card Payment,-260.42
TRX-0048525,ACC-000013,2023-06-28 01:00:00,ATM Withdrawal,-143.07
TRX-0023859,ACC-000013,2023-07-01 00:00:00,Card Payment,-133.1
TRX-0009353,ACC-000013,2023-07-03 04:00:00,Card Payment,-33.66
TRX-0033615,ACC-000013,2023-07-13 06:00:00,Card Payment,-7.41
TRX-0018684,ACC-000013,2023-07-19 19:00:00,ATM Withdrawal,-132.12
TRX-0034454,ACC-000013,2023-07-25 18:00:00,ATM Withdrawal,-284.8
TRX-0040155,ACC-000013,2023-08-05 22:00:00,Transfer In,20.75
TRX-0040930,ACC-000013,2023-09-28 14:00:00,Card Payment,-565.95
TRX-0042075,ACC-000013,2023-10-05 10:00:00,Card Payment,-108.04
TRX-0030348,ACC-000013,2023-10-06 13:00:00,Card Payment,-169.29
TRX-0007689,ACC-000013,2023-10-10 20:00:00,Salary Deposit,10.65
TRX-0007924,ACC-000013,2023-10-11 20:00:00,Transfer In,6.51
TRX-0035410,ACC-000013,2023-10-17 02:00:00,Card Payment,-140.68
TRX-0022359,ACC-000013,2023-10-21 07:00:00,Transfer Out,-157.06
TRX-0005287,ACC-000013,2023-10-23 04:00:00,Salary Deposit,19.17
TRX-0026509,ACC-000013,2023-10-24 05:00:00,Card Payment,-195.0
TRX-0037809,ACC-000013,2023-10-26 13:00:00,Salary Deposit,21.94
TRX-0019604,ACC-000013,2023-11-05 02:00:00,Card Payment,-153.03
TRX-0001026,ACC-000013,2023-11-13 05:00:00,Card Payment,-341.83
TRX-0002450,ACC-000013,2023-12-03 08:00:00,Card Payment,-189.45
TRX-0045690,ACC-000013,2023-12-11 01:00:00,Card Payment,-116.81
TRX-0007311,ACC-000013,2023-12-15 17:00:00,ATM Withdrawal,-7.69
TRX-0009088,ACC-000013,2023-12-17 05:00:00,Card Payment,-110.64
TRX-0022463,ACC-000013,2023-12-22 23:00:00,Card Payment,-74.08
TRX-0029997,ACC-000014,2023-01-01 21:00:00,Transfer In,6.59
TRX-0004831,ACC-000014,2023-01-06 15:00:00,Salary Deposit,57.85
TRX-0038081,ACC-000014,2023-01-10 18:00:00,ATM Withdrawal,-324.38
TRX-0045678,ACC-000014,2023-01-14 03:00:00,Card Payment,-279.23
TRX-0008541,ACC-000014,2023-01-23 18:00:00,Transfer Out,-114.18
TRX-0042737,ACC-000014,2023-01-24 00:00:00,Card Payment,-21.45
TRX-0026895,ACC-000014,2023-01-26 13:00:00,Card Payment,-143.19
TRX-0029399,ACC-000014,2023-01-31 04:00:00,Transfer In,260.6
TRX-0041429,ACC-000014,2023-02-23 17:00:00,Transfer Out,-449.82
TRX-0027706,ACC-000014,2023-03-02 05:00:00,Card Payment,-153.0
TRX-0008187,ACC-000014,2023-03-04 15:00:00,Card Payment,-219.21
TRX-0008626,ACC-000014,2023-03-06 22:00:00,Transfer In,7.16
TRX-0037962,ACC-000014,2023-03-10 03:00:00,Card Payment,-496.06
TRX-0045928,ACC-000014,2023-03-18 02:00:00,ATM Withdrawal,-120.4
TRX-0032004,ACC-000014,2023-03-22 04:00:00,Card Payment,-173.97
TRX-0003525,ACC-000014,2023-03-23 10:00:00,Card Payment,-27.53
TRX-0049888,ACC-000014,2023-03-23 11:00:00,Transfer Out,-224.94
TRX-0023414,ACC-000014,2023-03-31 15:00:00,Transfer Out,-99.03
TRX-0039924,ACC-000014,2023-04-01 10:00:00,Transfer Out,-108.5
TRX-0003201,ACC-000014,2023-04-03 21:00:00,Card Payment,-96.35
TRX-0007193,ACC-000014,2023-04-09 16:00:00,Card Payment,-324.61
TRX-0006709,ACC-000014,2023-05-05 20:00:00,Card Payment,-209.15
TRX-0041409,ACC-000014,2023-05-15 00:00:00,Transfer In,53.51
TRX-0005159,ACC-000014,2023-06-05 03:00:00,Transfer In,113.53
TRX-0044659,ACC-000014,2023-06-08 14:00:00,Transfer In,2.55
TRX-0002390,ACC-000014,2023-07-24 06:00:00,ATM Withdrawal,-43.49
TRX-0019787,ACC-000014,2023-08-12 00:00:00,Transfer Out,-258.49
TRX-0032763,ACC-000014,2023-08-13 14:00:00,Card Payment,-52.09
TRX-0046473,ACC-000014,2023-08-26 06:00:00,Transfer In,352.85
TRX-0019558,ACC-000014,2023-08-28 01:00:00,Card Payment,-57.19
TRX-0037949,ACC-000014,2023-08-28 11:00:00,Card Payment,-40.96
TRX-0036484,ACC-000014,2023-08-30 22:00:00,Transfer Out,-42.73
TRX-0029536,ACC-000014,2023-09-11 10:00:00,Fee,-26.12
TRX-0031208,ACC-000014,2023-10-13 02:00:00,Card Payment,-49.51
TRX-0029471,ACC-000014,2023-10-24 10:00:00,Card Payment,-309.38
TRX-0021839,ACC-000014,2023-10-30 10:00:00,Card Payment,-28.99
TRX-0016411,ACC-000014,2023-10-31 05:00:00,Card Payment,-75.16
TRX-0022228,ACC-000014,2023-11-03 16:00:00,Transfer In,22.14
TRX-0049391,ACC-000014,2023-11-25 01:00:00,Transfer Out,-135.94
TRX-0011941,ACC-000014,2023-11-25 08:00:00,ATM Withdrawal,-20.77
TRX-0041814,ACC-000014,2023-11-26 21:00:00,Card Payment,-29.64
TRX-0040949,ACC-000014,2023-12-11 14:00:00,Transfer In,185.51
TRX-0016751,ACC-000014,2023-12-13 14:00:00,Card Payment,-75.98
TRX-0029451,ACC-000015,2023-01-05 23:00:00,Card Payment,-787.03
TRX-0031976,ACC-000015,2023-01-06 04:00:00,Salary Deposit,549.72
TRX-0042406,ACC-000015,2023-01-20 08:00:00,Card Payment,-137.43
TRX-0045266,ACC-000015,2023-01-25 18:00:00,Transfer In,581.82
TRX-0002222,ACC-000015,2023-03-06 16:00:00,Fee,-129.68
TRX-0038073,ACC-000015,2023-03-19 04:00:00,ATM Withdrawal,-263.72
TRX-0038134,ACC-000015,2023-03-31 11:00:00,Transfer In,90.67
TRX-0016166,ACC-000015,2023-04-04 12:00:00,Card Payment,-52.67
TRX-0000193,ACC-000015,2023-04-13 22:00:00,Card Payment,-7.96
TRX-0041017,ACC-000015,2023-04-14 03:00:00,Transfer Out,-117.14
TRX-0010210,ACC-000015,2023-04-25 11:00:00,Salary Deposit,106.41
TRX-0049167,ACC-000015,2023-05-23 13:00:00,Card Payment,-251.96
TRX-0017105,ACC-000015,2023-06-02 14:00:00,Salary Deposit,109.43
TRX-0041314,ACC-000015,2023-06-02 15:00:00,Transfer In,63.54
TRX-0044379,ACC-000015,2023-06-07 02:00:00,Transfer Out,-13.78
TRX-0034237,ACC-000015,2023-06-09 06:00:00,Card Payment,-19.87
TRX-0030690,ACC-000015,2023-06-12 00:00:00,Transfer Out,-291.49
TRX-0020591,ACC-000015,2023-07-04 21:00:00,Transfer In,73.98
TRX-0006928,ACC-000015,2023-07-07 21:00:00,ATM Withdrawal,-10.1
TRX-0040628,ACC-000015,2023-07-08 15:00:00,Card Payment,-230.79
TRX-0036867,ACC-000015,2023-08-01 06:00:00,Transfer In,166.57
TRX-0012152,ACC-000015,2023-08-20 08:00:00,Transfer In,102.27
TRX-0008971,ACC-000015,2023-08-21 20:00:00,Transfer Out,-12.64
TRX-0019653,ACC-000015,2023-08-22 04:00:00,Fee,-157.29
TRX-0002050,ACC-000015,2023-09-10 22:00:00,Card Payment,-20.73
TRX-0008513,ACC-000015,2023-09-20 23:00:00,ATM Withdrawal,-406.62
TRX-0010511,ACC-000015,2023-09-21 16:00:00,Salary Deposit,305.68
TRX-0039333,ACC-000015,2023-09-25 05:00:00,Salary Deposit,22.47
TRX-0037776,ACC-000015,2023-10-15 09:00:00,Transfer In,255.98
TRX-0041837,ACC-000015,2023-10-24 02:00:00,ATM Withdrawal,-490.93
TRX-0044777,ACC-000015,2023-11-02 23:00:00,Transfer Out,-444.34
TRX-0008452,ACC-000015,2023-11-03 15:00:00,Card Payment,-9.43
TRX-0024537,ACC-000015,2023-11-08 08:00:00,Card Payment,-20.24
TRX-0049668,ACC-000015,2023-11-11 09:00:00,Salary Deposit,135.39
TRX-0025119,ACC-000015,2023-11-12 05:00:00,Fee,-122.96
TRX-0003967,ACC-000016,2023-01-05 05:00:00,Salary Deposit,254.69
TRX-0047732,ACC-000016,2023-01-12 17:00:00,Card Payment,-268.3
TRX-0039526,ACC-000016,2023-01-15 07:00:00,Card Payment,-514.29
TRX-0046820,ACC-000016,2023-01-18 19:00:00,Transfer Out,-229.5
TRX-0007477,ACC-000016,2023-01-21 20:00:00,ATM Withdrawal,-142.18
TRX-0007272,ACC-000016,2023-02-02 18:00:00,Salary Deposit,12.37
TRX-0026584,ACC-000016,2023-02-05 15:00:00,Transfer In,164.07
TRX-0015312,ACC-000016,2023-02-15 03:00:00,Card Payment,-63.4
TRX-0001684,ACC-000016,2023-03-06 04:00:00,Card Payment,-34.18
TRX-0027981,ACC-000016,2023-03-11 18:00:00,ATM Withdrawal,-58.53
TRX-0003581,ACC-000016,2023-03-12 07:00:00,Card Payment,-426.73
TRX-0014348,ACC-000016,2023-03-13 02:00:00,Salary Deposit,427.87
TRX-0041128,ACC-000016,2023-03-23 00:00:00,Card Payment,-476.5
TRX-0007933,ACC-000016,2023-04-02 07:00:00,Transfer Out,-113.64
TRX-0032434,ACC-000016,2023-04-14 17:00:00,Salary Deposit,41.13
TRX-0049557,ACC-000016,2023-04-24 13:00:00,ATM Withdrawal,-309.54
TRX-0026817,ACC-000016,2023-05-06 16:00:00,Transfer Out,-71.88
TRX-0026535,ACC-000016,2023-05-30 04:00:00,Transfer In,107.87
TRX-0027535,ACC-000016,2023-06-04 09:00:00,ATM Withdrawal,-14.25
TRX-0010009,ACC-000016,2023-06-12 23:00:00,Transfer Out,-1.94
TRX-0007889,ACC-000016,2023-06-17 21:00:00,ATM Withdrawal,-62.82
TRX-0007724,ACC-000016,2023-07-05 20:00:00,Transfer In,45.26
TRX-0008831,ACC-000016,2023-07-05 22:00:00,Card Payment,-105.56
TRX-0031197,ACC-000016,2023-07-27 10:00:00,Transfer In,228.08
TRX-0008925,ACC-000016,2023-08-05 08:00:00,Card Payment,-57.62
TRX-0002937,ACC-000016,2023-08-05 15:00:00,Card Payment,-106.8
TRX-0003395,ACC-000016,2023-08-10 06:00:00,Salary Deposit,0.93
TRX-0043974,ACC-000016,2023-08-17 05:00:00,Card Payment,-354.22
TRX-0018089,ACC-000016,2023-08-17 06:00:00,Transfer Out,-124.3
TRX-0011306,ACC-000016,2023-08-17 20:00:00,Transfer Out,-110.65
TRX-0037601,ACC-000016,2023-09-02 12:00:00,Transfer In,204.19
TRX-0010342,ACC-000016,2023-09-15 15:00:00,Card Payment,-662.29
TRX-0014250,ACC-000016,2023-09-23 10:00:00,Salary Deposit,153.36
TRX-0049034,ACC-000016,2023-09-25 17:00:00,ATM Withdrawal,-11.05
TRX-0017626,ACC-000016,2023-10-04 17:00:00,Transfer Out,-390.14
TRX-0029208,ACC-000016,2023-10-10 22:00:00,Transfer In,444.93
TRX-0023212,ACC-000016,2023-10-19 11:00:00,Card Payment,-318.55
TRX-0018876,ACC-000016,2023-10-21 18:00:00,Card Payment,-17.44
TRX-0011077,ACC-000016,2023-10-22 05:00:00,Transfer Out,-65.34
TRX-0007953,ACC-000016,2023-10-23 06:00:00,Salary Deposit,69.65
TRX-0017174,ACC-000016,2023-10-27 07:00:00,Card Payment,-8.71
TRX-0004034,ACC-000016,2023-11-13 17:00:00,Fee,-5.27
TRX-0007966,ACC-000016,2023-11-14 10:00:00,Card Payment,-114.64
TRX-0037053,ACC-000016,2023-11-16 14:00:00,Card Payment,-226.92
TRX-0014071,ACC-000016,2023-11-16 21:00:00,Card Payment,-33.67
TRX-0028049,ACC-000016,2023-11-21 10:00:00,ATM Withdrawal,-207.35
TRX-0042612,ACC-000016,2023-12-03 07:00:00,Card Payment,-111.34
TRX-0024010,ACC-000016,2023-12-11 18:00:00,Transfer In,16.35
TRX-0019541,ACC-000016,2023-12-12 14:00:00,Transfer Out,-62.98
TRX-0004548,ACC-000016,2023-12-17 06:00:00,ATM Withdrawal,-45.76
TRX-0031786,ACC-000016,2023-12-24 05:00:00,Transfer Out,-28.54
TRX-0023131,ACC-000017,2023-01-05 23:00:00,Card Payment,-148.13
TRX-0027040,ACC-000017,2023-01-12 19:00:00,Salary Deposit,54.29
TRX-0013180,ACC-000017,2023-01-14 13:00:00,Fee,-101.64
TRX-0034979,ACC-000017,2023-01-15 01:00:00,Card Payment,-70.99
TRX-0029641,ACC-000017,2023-01-24 09:00:00,Transfer In,59.49
TRX-0019654,ACC-000017,2023-01-28 21:00:00,Transfer In,348.68
TRX-0000765,ACC-000017,2023-02-05 17:00:00,Transfer In,31.35
TRX-0033521,ACC-000017,2023-02-07 10:00:00,Transfer In,126.86
TRX-0032130,ACC-000017,2023-02-08 20:00:00,Card Payment,-28.48
TRX-0036066,ACC-000017,2023-02-10 23:00:00,Transfer Out,-39.78
TRX-0039585,ACC-000017,2023-02-19 21:00:00,Transfer In,2.47
TRX-0041693,ACC-000017,2023-03-01 21:00:00,Transfer Out,-393.93
TRX-0016668,ACC-000017,2023-03-19 06:00:00,Card Payment,-22.69
TRX-0004018,ACC-000017,2023-03-24 13:00:00,Transfer In,11.27
TRX-0015118,ACC-000017,2023-03-27 08:00:00,Card Payment,-50.96
TRX-0015677,ACC-000017,2023-04-11 05:00:00,ATM Withdrawal,-176.76
TRX-0044119,ACC-000017,2023-04-11 06:00:00,Transfer In,257.79
TRX-0041101,ACC-000017,2023-04-12 16:00:00,Salary Deposit,362.87
TRX-0015581,ACC-000017,2023-04-20 23:00:00,Transfer Out,-79.37
TRX-0028967,ACC-000017,2023-05-13 17:00:00,Card Payment,-143.5
TRX-0048862,ACC-000017,2023-06-12 17:00:00,Card Payment,-42.59
TRX-0043105,ACC-000017,2023-06-12 21:00:00,Card Payment,-36.19
TRX-0027478,ACC-000017,2023-06-19 17:00:00,Transfer In,227.75
TRX-0018225,ACC-000017,2023-06-24 12:00:00,Transfer In,55.63
TRX-0009273,ACC-000017,2023-07-01 16:00:00,Transfer Out,-243.27
TRX-0000106,ACC-000017,2023-07-07 18:00:00,Card Payment,-125.77
TRX-0034089,ACC-000017,2023-07-15 06:00:00,Card Payment,-14.21
TRX-0003277,ACC-000017,2023-07-22 13:00:00,Card Payment,-255.03
TRX-0009488,ACC-000017,2023-07-23 09:00:00,Transfer Out,-260.46
TRX-0047475,ACC-000017,2023-07-26 18:00:00,Card Payment,-101.77
TRX-0020426,ACC-000017,2023-08-01 15:00:00,Card Payment,-204.18
TRX-0010187,ACC-000017,2023-08-12 07:00:00,Card Payment,-485.94
TRX-0023255,ACC-000017,2023-08-21 15:00:00,Fee,-67.61
TRX-0013236,ACC-000017,2023-08-24 02:00:00,Transfer Out,-344.75
TRX-0041519,ACC-000017,2023-08-25 03:00:00,Card Payment,-35.75
TRX-0005488,ACC-000017,2023-08-30 07:00:00,Card Payment,-248.21
TRX-0031249,ACC-000017,2023-09-12 09:00:00,Card Payment,-33.47
TRX-0018019,ACC-000017,2023-09-17 08:00:00,Salary Deposit,713.0
TRX-0012147,ACC-000017,2023-09-18 00:00:00,Card Payment,-93.84
TRX-0012497,ACC-000017,2023-09-25 06:00:00,Transfer Out,-201.38
TRX-0017970,ACC-000017,2023-09-30 00:00:00,Transfer In,27.06
TRX-0037786,ACC-000017,2023-10-11 02:00:00,Card Payment,-45.35
TRX-0038544,ACC-000017,2023-10-22 01:00:00,Card Payment,-14.48
TRX-0016368,ACC-000017,2023-11-06 14:00:00,Card Payment,-13.73
